generation,best_value,num_perturbations,sample_id
1,0.00036466121673583984,12,0
2,0.0006761550903320312,4,0
3,0.0019479990005493164,14,0
4,0.00727921724319458,13,0
5,0.00727921724319458,13,0
6,0.008098781108856201,15,0
7,0.008098781108856201,15,0
8,0.011501848697662354,14,0
9,0.011501848697662354,14,0
10,0.01667577028274536,15,0
11,0.01667577028274536,15,0
12,0.017687618732452393,15,0
13,0.017687618732452393,15,0
14,0.2001590132713318,15,0
15,0.30539458990097046,14,0
16,0.30539458990097046,14,0
17,0.30539458990097046,14,0
18,0.30539458990097046,14,0
19,0.30539458990097046,14,0
20,0.30539458990097046,14,0
21,0.3707424998283386,15,0
22,0.3707424998283386,15,0
23,0.3707424998283386,15,0
24,0.3707424998283386,15,0
25,0.3707424998283386,15,0
26,0.3707424998283386,15,0
27,0.3707424998283386,15,0
28,0.3707424998283386,15,0
29,0.3707424998283386,15,0
30,0.3707424998283386,15,0
31,0.3707424998283386,15,0
32,0.4681497812271118,15,0
33,0.6925282776355743,15,0
34,0.6925282776355743,15,0
35,0.6925282776355743,15,0
36,0.9249469488859177,15,0
37,0.9249469488859177,15,0
38,0.9249469488859177,15,0
39,0.9249469488859177,15,0
40,0.9249469488859177,15,0
41,0.9260752201080322,15,0
42,0.9260752201080322,15,0
43,0.9260752201080322,15,0
44,0.9260752201080322,15,0
45,0.9355712234973907,15,0
46,0.9355712234973907,15,0
47,0.9355712234973907,15,0
48,0.9355712234973907,15,0
49,0.9355712234973907,15,0
50,0.9355712234973907,15,0
51,0.9355712234973907,15,0
52,0.9355712234973907,15,0
53,0.9355712234973907,15,0
54,0.9355712234973907,15,0
55,0.9355712234973907,15,0
56,0.9355712234973907,15,0
57,0.9788535609841347,15,0
58,0.9788535609841347,15,0
59,0.9788535609841347,15,0
60,0.9788535609841347,15,0
61,0.9788535609841347,15,0
62,0.9788535609841347,15,0
63,0.9861982958391309,15,0
64,0.9861982958391309,15,0
65,0.9861982958391309,15,0
66,0.9861982958391309,15,0
67,0.9861982958391309,15,0
68,0.9861982958391309,15,0
69,0.9861982958391309,15,0
70,0.9861982958391309,15,0
71,0.9861982958391309,15,0
72,0.9883563704788685,15,0
73,0.9883563704788685,15,0
74,0.9883563704788685,15,0
75,0.9883563704788685,15,0
76,0.9883563704788685,15,0
77,0.9883563704788685,15,0
78,0.992665902711451,14,0
79,0.992665902711451,14,0
80,0.992665902711451,14,0
81,0.992665902711451,14,0
82,0.992665902711451,14,0
83,0.992665902711451,14,0
84,0.992665902711451,14,0
85,0.992665902711451,14,0
86,0.9976239614188671,15,0
87,0.9976239614188671,15,0
88,0.9976239614188671,15,0
89,0.9976239614188671,15,0
90,0.9976239614188671,15,0
91,0.9976239614188671,15,0
92,0.9976239614188671,15,0
93,0.9976239614188671,15,0
94,0.9976239614188671,15,0
95,0.9976239614188671,15,0
96,0.9976239614188671,15,0
97,0.9986520998645574,15,0
98,0.9986520998645574,15,0
99,0.9986520998645574,15,0
100,0.9986520998645574,15,0
101,0.9986520998645574,15,0
102,0.9986520998645574,15,0
103,0.9986520998645574,15,0
104,0.9986520998645574,15,0
105,0.9986520998645574,15,0
106,0.9986520998645574,15,0
107,0.9986520998645574,15,0
108,0.9986520998645574,15,0
109,0.9986520998645574,15,0
110,0.9986520998645574,15,0
111,0.9986520998645574,15,0
112,0.9986520998645574,15,0
113,0.9990723560913466,15,0
114,0.9990723560913466,15,0
115,0.9990723560913466,15,0
116,0.9990723560913466,15,0
117,0.9990723560913466,15,0
118,0.9990723560913466,15,0
119,0.9990723560913466,15,0
120,0.9990723560913466,15,0
121,0.9994318404351361,15,0
122,0.9994318404351361,15,0
123,0.9994318404351361,15,0
124,0.9994318404351361,15,0
125,0.9994318404351361,15,0
126,0.9994318404351361,15,0
127,0.9994318404351361,15,0
128,0.9994318404351361,15,0
129,0.9994318404351361,15,0
130,0.9994318404351361,15,0
131,0.9994318404351361,15,0
132,0.9994318404351361,15,0
133,0.9996394299087115,15,0
134,0.9996394299087115,15,0
135,0.9996394299087115,15,0
136,0.9996394299087115,15,0
137,0.9996394299087115,15,0
138,0.9996394299087115,15,0
139,0.9996394299087115,15,0
140,0.9996394299087115,15,0
141,0.9996394299087115,15,0
142,0.9996394299087115,15,0
143,0.9996394299087115,15,0
144,0.9996394299087115,15,0
145,0.9996394299087115,15,0
146,0.9996394299087115,15,0
147,0.9996394299087115,15,0
148,0.9996394299087115,15,0
149,0.9996394299087115,15,0
150,0.9996965698665008,15,0
151,0.9996965698665008,15,0
152,0.9996965698665008,15,0
153,0.9996965698665008,15,0
154,0.9996965698665008,15,0
155,0.9996965698665008,15,0
156,0.9997148354595993,15,0
157,0.9997148354595993,15,0
158,0.9997148354595993,15,0
159,0.9997148354595993,15,0
160,0.9997148354595993,15,0
161,0.9997677699866472,15,0
162,0.9998161843977869,15,0
163,0.9998161843977869,15,0
164,0.9998161843977869,15,0
