generation,best_value,num_perturbations,sample_id
1,3.5762786865234375e-07,1,0
2,3.5762786865234375e-07,1,0
3,3.5762786865234375e-07,1,0
4,3.5762786865234375e-07,1,0
5,3.5762786865234375e-07,1,0
6,3.5762786865234375e-07,1,0
7,3.5762786865234375e-07,1,0
8,3.5762786865234375e-07,1,0
9,3.5762786865234375e-07,1,0
10,3.5762786865234375e-07,1,0
11,3.5762786865234375e-07,1,0
12,3.5762786865234375e-07,1,0
13,3.5762786865234375e-07,1,0
14,3.5762786865234375e-07,1,0
15,3.5762786865234375e-07,1,0
16,3.5762786865234375e-07,1,0
17,3.5762786865234375e-07,1,0
18,3.5762786865234375e-07,1,0
19,3.5762786865234375e-07,1,0
20,3.5762786865234375e-07,1,0
21,3.5762786865234375e-07,1,0
22,3.5762786865234375e-07,1,0
23,3.5762786865234375e-07,1,0
24,3.5762786865234375e-07,1,0
25,3.5762786865234375e-07,1,0
26,3.5762786865234375e-07,1,0
27,3.5762786865234375e-07,1,0
28,3.5762786865234375e-07,1,0
29,3.5762786865234375e-07,1,0
30,3.5762786865234375e-07,1,0
31,3.5762786865234375e-07,1,0
32,3.5762786865234375e-07,1,0
33,3.5762786865234375e-07,1,0
34,3.5762786865234375e-07,1,0
35,3.5762786865234375e-07,1,0
36,3.5762786865234375e-07,1,0
37,3.5762786865234375e-07,1,0
38,3.5762786865234375e-07,1,0
39,3.5762786865234375e-07,1,0
40,3.5762786865234375e-07,1,0
41,3.5762786865234375e-07,1,0
42,3.5762786865234375e-07,1,0
43,3.5762786865234375e-07,1,0
44,3.5762786865234375e-07,1,0
45,3.5762786865234375e-07,1,0
46,3.5762786865234375e-07,1,0
47,3.5762786865234375e-07,1,0
48,3.5762786865234375e-07,1,0
49,3.5762786865234375e-07,1,0
50,3.5762786865234375e-07,1,0
51,3.5762786865234375e-07,1,0
52,3.5762786865234375e-07,1,0
53,3.5762786865234375e-07,1,0
54,3.5762786865234375e-07,1,0
55,3.5762786865234375e-07,1,0
56,3.5762786865234375e-07,1,0
57,3.5762786865234375e-07,1,0
58,3.5762786865234375e-07,1,0
59,3.5762786865234375e-07,1,0
60,3.5762786865234375e-07,1,0
61,3.5762786865234375e-07,1,0
62,3.5762786865234375e-07,1,0
63,3.5762786865234375e-07,1,0
64,3.5762786865234375e-07,1,0
65,3.5762786865234375e-07,1,0
66,3.5762786865234375e-07,1,0
67,3.5762786865234375e-07,1,0
68,3.5762786865234375e-07,1,0
69,3.5762786865234375e-07,1,0
70,3.5762786865234375e-07,1,0
71,3.5762786865234375e-07,1,0
72,3.5762786865234375e-07,1,0
73,3.5762786865234375e-07,1,0
74,3.5762786865234375e-07,1,0
75,3.5762786865234375e-07,1,0
76,3.5762786865234375e-07,1,0
77,3.5762786865234375e-07,1,0
78,3.5762786865234375e-07,1,0
79,3.5762786865234375e-07,1,0
80,3.5762786865234375e-07,1,0
81,3.5762786865234375e-07,1,0
82,3.5762786865234375e-07,1,0
83,3.5762786865234375e-07,1,0
84,3.5762786865234375e-07,1,0
85,3.5762786865234375e-07,1,0
86,3.5762786865234375e-07,1,0
87,3.5762786865234375e-07,1,0
88,3.5762786865234375e-07,1,0
89,3.5762786865234375e-07,1,0
90,3.5762786865234375e-07,1,0
91,3.5762786865234375e-07,1,0
92,3.5762786865234375e-07,1,0
93,3.5762786865234375e-07,1,0
94,3.5762786865234375e-07,1,0
95,3.5762786865234375e-07,1,0
96,3.5762786865234375e-07,1,0
97,3.5762786865234375e-07,1,0
98,3.5762786865234375e-07,1,0
99,3.5762786865234375e-07,1,0
100,3.5762786865234375e-07,1,0
101,3.5762786865234375e-07,1,0
102,3.5762786865234375e-07,1,0
103,3.5762786865234375e-07,1,0
104,3.5762786865234375e-07,1,0
105,3.5762786865234375e-07,1,0
106,3.5762786865234375e-07,1,0
107,3.5762786865234375e-07,1,0
108,3.5762786865234375e-07,1,0
109,3.5762786865234375e-07,1,0
110,3.5762786865234375e-07,1,0
111,3.5762786865234375e-07,1,0
112,3.5762786865234375e-07,1,0
113,3.5762786865234375e-07,1,0
114,3.5762786865234375e-07,1,0
115,3.5762786865234375e-07,1,0
116,3.5762786865234375e-07,1,0
117,3.5762786865234375e-07,1,0
118,3.5762786865234375e-07,1,0
119,3.5762786865234375e-07,1,0
120,3.5762786865234375e-07,1,0
121,3.5762786865234375e-07,1,0
122,3.5762786865234375e-07,1,0
123,3.5762786865234375e-07,1,0
124,3.5762786865234375e-07,1,0
125,3.5762786865234375e-07,1,0
126,3.5762786865234375e-07,1,0
127,3.5762786865234375e-07,1,0
128,3.5762786865234375e-07,1,0
129,3.5762786865234375e-07,1,0
130,3.5762786865234375e-07,1,0
131,3.5762786865234375e-07,1,0
132,3.5762786865234375e-07,1,0
133,3.5762786865234375e-07,1,0
134,3.5762786865234375e-07,1,0
135,3.5762786865234375e-07,1,0
136,3.5762786865234375e-07,1,0
137,3.5762786865234375e-07,1,0
138,3.5762786865234375e-07,1,0
139,3.5762786865234375e-07,1,0
140,3.5762786865234375e-07,1,0
141,3.5762786865234375e-07,1,0
142,3.5762786865234375e-07,1,0
143,3.5762786865234375e-07,1,0
144,3.5762786865234375e-07,1,0
145,3.5762786865234375e-07,1,0
