generation,best_value,num_perturbations,sample_id
1,0.989784236997366,1,0
2,0.989784236997366,1,0
3,0.989784236997366,1,0
4,0.989784236997366,1,0
5,0.989784236997366,1,0
6,0.989784236997366,1,0
7,0.989784236997366,1,0
8,0.989784236997366,1,0
9,0.989784236997366,1,0
10,0.989784236997366,1,0
11,0.989784236997366,1,0
12,0.989784236997366,1,0
13,0.9897844437509775,1,0
14,0.9897844437509775,1,0
15,0.9897844437509775,1,0
16,0.9897844437509775,1,0
17,0.9897844437509775,1,0
18,0.9897844344377518,1,0
19,0.9897844344377518,1,0
20,0.9897844344377518,1,0
21,0.9897844344377518,1,0
22,0.9897844344377518,1,0
23,0.9897844344377518,1,0
24,0.9897844344377518,1,0
25,0.9897844344377518,1,0
26,0.9897844344377518,1,0
27,0.9897844344377518,1,0
28,0.9897844344377518,1,0
29,0.9897844381630421,1,0
30,0.9897844381630421,1,0
31,0.9897844381630421,1,0
32,0.9897844381630421,1,0
33,0.9897844381630421,1,0
34,0.9897844381630421,1,0
35,0.9897844381630421,1,0
36,0.9897844381630421,1,0
37,0.9897844381630421,1,0
38,0.9897844381630421,1,0
39,0.9897844381630421,1,0
40,0.9897844381630421,1,0
41,0.9897844381630421,1,0
42,0.9897844381630421,1,0
43,0.9897844381630421,1,0
44,0.9897844381630421,1,0
45,0.9897844381630421,1,0
46,0.9897844381630421,1,0
47,0.9897844381630421,1,0
48,0.9897844381630421,1,0
49,0.9897844381630421,1,0
50,0.9897844381630421,1,0
51,0.9897844381630421,1,0
52,0.9897844381630421,1,0
53,0.9897844381630421,1,0
54,0.9897844381630421,1,0
55,0.9897844381630421,1,0
56,0.9897844381630421,1,0
57,0.9897844381630421,1,0
58,0.9897844381630421,1,0
59,0.9897844381630421,1,0
60,0.9897844381630421,1,0
61,0.9897844381630421,1,0
62,0.9897844381630421,1,0
63,0.9897844381630421,1,0
64,0.9897844381630421,1,0
65,0.9897844381630421,1,0
66,0.9897844381630421,1,0
67,0.9897844381630421,1,0
68,0.9897844381630421,1,0
